restart,iteration,temperature,mutation_scale,current_accuracy,best_accuracy,current_margin,best_margin,visual_clutter,contour_density,color_variability,figure_ground_contrast,layout_regularity
9,8500,0.009254202412315456,0.04741085166388148,0.6811594202898551,0.7246376811594203,7.613898735657386,3.6982780362555605,0.2938,0.2938,0.12,0.0761,0.2162
9,9000,0.008151471130870617,0.04299356981904843,0.6739130434782609,0.7246376811594203,7.323582704273081,3.6982780362555605,0.3068,0.2077,0.1683,0.1854,0.1318
9,9500,0.007180141371123501,0.038987847315840894,0.6811594202898551,0.7246376811594203,7.266002792489866,3.6982780362555605,0.2629,0.2903,0.1122,0.1514,0.1831
9,10000,0.006324555320336759,0.035355339059327376,0.6739130434782609,0.7246376811594203,7.899508049380656,3.6982780362555605,0.3847,0.1749,0.1565,0.1251,0.1589
9,10500,0.005570920951622025,0.03206127257741981,0.6884057971014492,0.7246376811594203,7.347790732734311,3.6982780362555605,0.3976,0.0591,0.1058,0.0285,0.409
9,11000,0.004907089696792903,0.02907411515863899,0.6811594202898551,0.7246376811594203,10.467564897376299,3.6982780362555605,0.7318,0.0581,0.0326,0.0869,0.0905
9,11500,0.004322360611733344,0.02636527200274436,0.717391304347826,0.7246376811594203,3.5170108453089286,3.6982780362555605,0.0475,0.0297,0.0297,0.7267,0.1663
9,12000,0.0038073078774317577,0.023908812494750926,0.717391304347826,0.7246376811594203,3.3746745054983123,3.6982780362555605,0.0317,0.0317,0.0324,0.7428,0.1614
9,12500,0.003353628856001657,0.02168122198207009,0.717391304347826,0.7246376811594203,3.8057989401486694,3.6982780362555605,0.0761,0.0309,0.0309,0.7157,0.1463
9,13000,0.0029540102523554247,0.019661176678641073,0.7246376811594203,0.7246376811594203,3.5863508604009593,3.6982780362555605,0.0546,0.0302,0.0302,0.7394,0.1456
9,13500,0.0026020102240605987,0.017829339541305285,0.717391304347826,0.7246376811594203,3.5714462655701915,3.6982780362555605,0.0517,0.0304,0.0304,0.6878,0.1997
9,14000,0.0022919545389923283,0.01616817516443394,0.717391304347826,0.7246376811594203,3.6073358432467413,3.6982780362555605,0.0572,0.0292,0.0292,0.73,0.1543
9,14500,0.0020188451068458195,0.014661781920873132,0.7246376811594203,0.7246376811594203,3.6472234545462614,3.6982780362555605,0.0605,0.0303,0.0303,0.7277,0.1512
9,15000,0.001778279410038923,0.013295739742362471,0.7246376811594203,0.7246376811594203,3.5212647264044588,3.6982780362555605,0.0479,0.0304,0.0304,0.7493,0.1419
9,15500,0.001566379535232905,0.01205697208229309,0.7246376811594203,0.7246376811594203,3.6108477421765235,3.6982780362555605,0.0564,0.0299,0.0331,0.7215,0.1591
9,16000,0.0013797296614612145,0.010933620739432779,0.7246376811594203,0.7246376811594203,3.581813875309623,3.6982780362555605,0.054,0.0306,0.0306,0.745,0.1399
9,16500,0.0012153209971763482,0.009914932344358453,0.7246376811594203,0.7246376811594203,3.617271232962034,3.6982780362555605,0.0581,0.0302,0.0302,0.7565,0.1249
9,17000,0.0010705032786013148,0.008991155421978295,0.7246376811594203,0.7246376811594203,3.5713655698257893,3.6982780362555605,0.0532,0.0304,0.0304,0.7548,0.1311
9,17500,0.000942942047540283,0.008153447044766548,0.7246376811594203,0.7246376811594203,3.5999324805497466,3.6982780362555605,0.0563,0.0297,0.0297,0.741,0.1433
9,18000,0.0008305810199677136,0.007393788183141569,0.7246376811594203,0.7246376811594203,3.607266444661164,3.6982780362555605,0.0564,0.0303,0.0321,0.7392,0.142
9,18500,0.000731608938778537,0.00670490694267202,0.7246376811594203,0.7246376811594203,3.626874417270147,3.6982780362555605,0.0586,0.0308,0.0308,0.7505,0.1293
9,19000,0.0006444303763664909,0.006080208953293288,0.7246376811594203,0.7246376811594203,3.5810933450170874,3.6982780362555605,0.0543,0.03,0.03,0.746,0.1397
9,19500,0.0005676400163688651,0.005513714244179366,0.7246376811594203,0.7246376811594203,3.6164419167441015,3.6982780362555605,0.0582,0.0297,0.0297,0.7485,0.1338
9,20000,0.0005,0.005,0.7246376811594203,0.7246376811594203,3.5948769701070518,3.6982780362555605,0.0537,0.0335,0.0311,0.7477,0.1341
10,500,0.07046719548751319,0.22670743252963846,0.6739130434782609,0.7246376811594203,5.622168474751914,3.6982780362555605,0.2031,0.1037,0.1011,0.3325,0.2597
10,1000,0.06207032049844251,0.20558503985672227,0.6666666666666666,0.7246376811594203,5.047510518014683,3.6982780362555605,0.0298,0.3174,0.0298,0.0433,0.5798
10,1500,0.05467401760670432,0.1864306262096836,0.6594202898550725,0.7246376811594203,10.344476757864143,3.6982780362555605,0.5544,0.3536,0.0307,0.0307,0.0307
10,2000,0.04815905858474214,0.16906083445156034,0.6086956521739131,0.7246376811594203,7.868438210344595,3.6982780362555605,0.3646,0.1245,0.435,0.0395,0.0363
10,2500,0.04242042244732032,0.153309390879326,0.6884057971014492,0.7246376811594203,6.759825239810931,3.6982780362555605,0.3674,0.0402,0.0402,0.4517,0.1005
10,3000,0.037365602515727674,0.13902551355573906,0.6811594202898551,0.7246376811594203,7.2093164264917196,3.6982780362555605,0.2712,0.2535,0.1497,0.1304,0.1952
10,3500,0.03291311521230621,0.1260724689373442,0.6739130434782609,0.7246376811594203,3.398099285887048,3.6982780362555605,0.0265,0.0265,0.0621,0.4867,0.3981
10,4000,0.028991186547107823,0.11432626298183159,0.6666666666666666,0.7246376811594203,6.204365766377603,3.6982780362555605,0.3075,0.0343,0.0343,0.1528,0.4711
10,4500,0.02553659512287512,0.10367445420527714,0.6521739130434783,0.7246376811594203,8.695747043408016,3.6982780362555605,0.3614,0.3848,0.0798,0.0966,0.0774
10,5000,0.022493653007613964,0.09401507732715984,0.6666666666666666,0.7246376811594203,6.285327867976267,3.6982780362555605,0.3072,0.0388,0.0777,0.1732,0.4031
10,5500,0.019813308046447778,0.08525566719966332,0.6739130434782609,0.7246376811594203,8.285434250866366,3.6982780362555605,0.3267,0.3483,0.1554,0.0483,0.1213
10,6000,0.017452353142041924,0.07731237367774793,0.6666666666666666,0.7246376811594203,6.136844174060438,3.6982780362555605,0.1509,0.283,0.1351,0.3117,0.1192
10,6500,0.01537272975721729,0.07010915895701694,0.6594202898550725,0.7246376811594203,6.708971988173522,3.6982780362555605,0.2504,0.241,0.0328,0.3769,0.099
10,7000,0.01354091441223178,0.06357706969583046,0.6739130434782609,0.7246376811594203,7.413887451554632,3.6982780362555605,0.3748,0.1079,0.1633,0.2996,0.0543
10,7500,0.011927378287080268,0.05765357695399842,0.6884057971014492,0.7246376811594203,9.35918568981698,3.6982780362555605,0.6397,0.0278,0.0278,0.277,0.0278
10,8000,0.010506111217615069,0.05228197762956366,0.6739130434782609,0.7246376811594203,8.269897187413505,3.6982780362555605,0.3837,0.241,0.158,0.0284,0.189
10,8500,0.009254202412315456,0.04741085166388148,0.6594202898550725,0.7246376811594203,8.816366247212926,3.6982780362555605,0.5415,0.0279,0.2669,0.0391,0.1245
10,9000,0.008151471130870617,0.04299356981904843,0.6739130434782609,0.7246376811594203,6.930222996491299,3.6982780362555605,0.3058,0.148,0.1364,0.25,0.1597
10,9500,0.007180141371123501,0.038987847315840894,0.6594202898550725,0.7246376811594203,6.514813563240636,3.6982780362555605,0.3008,0.0529,0.209,0.0862,0.3511
10,10000,0.006324555320336759,0.035355339059327376,0.6811594202898551,0.7246376811594203,6.5820734887250305,3.6982780362555605,0.3491,0.0325,0.0325,0.2145,0.3714
10,10500,0.005570920951622025,0.03206127257741981,0.6956521739130435,0.7246376811594203,6.970576175548008,3.6982780362555605,0.3953,0.0286,0.0286,0.3637,0.1838
10,11000,0.004907089696792903,0.02907411515863899,0.6739130434782609,0.7246376811594203,5.52131282298665,3.6982780362555605,0.1601,0.1474,0.127,0.1439,0.4215
10,11500,0.004322360611733344,0.02636527200274436,0.6884057971014492,0.7246376811594203,5.65414046216188,3.6982780362555605,0.2417,0.0691,0.0297,0.5584,0.1011
10,12000,0.0038073078774317577,0.023908812494750926,0.6884057971014492,0.7246376811594203,7.142106344930942,3.6982780362555605,0.2839,0.233,0.1016,0.1678,0.2136
10,12500,0.003353628856001657,0.02168122198207009,0.6884057971014492,0.7246376811594203,6.800766329251311,3.6982780362555605,0.2499,0.2264,0.1056,0.0848,0.3333
10,13000,0.0029540102523554247,0.019661176678641073,0.6811594202898551,0.7246376811594203,6.9250776357471135,3.6982780362555605,0.2401,0.2747,0.0934,0.182,0.2098
10,13500,0.0026020102240605987,0.017829339541305285,0.6884057971014492,0.7246376811594203,7.067488488209962,3.6982780362555605,0.2665,0.2481,0.1008,0.1025,0.2821
10,14000,0.0022919545389923283,0.01616817516443394,0.6884057971014492,0.7246376811594203,5.945245629405859,3.6982780362555605,0.1893,0.1852,0.0939,0.2053,0.3262
10,14500,0.0020188451068458195,0.014661781920873132,0.6884057971014492,0.7246376811594203,5.761155419079025,3.6982780362555605,0.1693,0.1876,0.0943,0.2177,0.3312
10,15000,0.001778279410038923,0.013295739742362471,0.6884057971014492,0.7246376811594203,6.386656963499056,3.6982780362555605,0.1982,0.245,0.1041,0.1263,0.3264
10,15500,0.001566379535232905,0.01205697208229309,0.6884057971014492,0.7246376811594203,7.282386314951658,3.6982780362555605,0.3037,0.2144,0.1132,0.0301,0.3386
10,16000,0.0013797296614612145,0.010933620739432779,0.6884057971014492,0.7246376811594203,6.7704895265017,3.6982780362555605,0.2539,0.2179,0.0981,0.1366,0.2935
10,16500,0.0012153209971763482,0.009914932344358453,0.6884057971014492,0.7246376811594203,6.845403903439883,3.6982780362555605,0.2553,0.2259,0.1057,0.1092,0.3039
10,17000,0.0010705032786013148,0.008991155421978295,0.6884057971014492,0.7246376811594203,6.357239535541236,3.6982780362555605,0.2275,0.1875,0.0959,0.0938,0.3952
10,17500,0.000942942047540283,0.008153447044766548,0.6884057971014492,0.7246376811594203,7.052645005600736,3.6982780362555605,0.2628,0.2514,0.106,0.1203,0.2596
10,18000,0.0008305810199677136,0.007393788183141569,0.6884057971014492,0.7246376811594203,6.6976865075834,3.6982780362555605,0.2258,0.2583,0.0934,0.1843,0.2382
10,18500,0.000731608938778537,0.00670490694267202,0.6884057971014492,0.7246376811594203,7.52863657915368,3.6982780362555605,0.3169,0.24,0.105,0.0627,0.2755
10,19000,0.0006444303763664909,0.006080208953293288,0.6884057971014492,0.7246376811594203,6.266048877495094,3.6982780362555605,0.1997,0.2198,0.1023,0.1118,0.3664
10,19500,0.0005676400163688651,0.005513714244179366,0.6884057971014492,0.7246376811594203,6.344349456227756,3.6982780362555605,0.2218,0.1955,0.1049,0.1537,0.3241
10,20000,0.0005,0.005,0.6884057971014492,0.7246376811594203,7.093494814242922,3.6982780362555605,0.2825,0.2265,0.0995,0.1537,0.2378
11,500,0.07046719548751319,0.22670743252963846,0.6594202898550725,0.7246376811594203,3.4133753493155377,3.6982780362555605,0.0276,0.0267,0.0711,0.5293,0.3453
11,1000,0.06207032049844251,0.20558503985672227,0.6739130434782609,0.7246376811594203,9.440057647442863,3.6982780362555605,0.6082,0.0871,0.0351,0.0277,0.2419
11,1500,0.05467401760670432,0.1864306262096836,0.6666666666666666,0.7246376811594203,5.498240212355685,3.6982780362555605,0.2212,0.0307,0.1452,0.2152,0.3876
11,2000,0.04815905858474214,0.16906083445156034,0.6666666666666666,0.7246376811594203,5.755557712125037,3.6982780362555605,0.2651,0.0182,0.0976,0.3507,0.2684
11,2500,0.04242042244732032,0.153309390879326,0.6594202898550725,0.7246376811594203,6.675397287095899,3.6982780362555605,0.2201,0.2853,0.0209,0.2029,0.2707
11,3000,0.037365602515727674,0.13902551355573906,0.6666666666666666,0.7246376811594203,5.94015676346756,3.6982780362555605,0.2697,0.0587,0.0287,0.2393,0.4036
11,3500,0.03291311521230621,0.1260724689373442,0.6376811594202898,0.7246376811594203,5.757653532548641,3.6982780362555605,0.1024,0.2519,0.2864,0.1597,0.1996
11,4000,0.028991186547107823,0.11432626298183159,0.6666666666666666,0.7246376811594203,6.3077484185946116,3.6982780362555605,0.3235,0.0233,0.0591,0.2833,0.3109
11,4500,0.02553659512287512,0.10367445420527714,0.6594202898550725,0.7246376811594203,7.131958120661098,3.6982780362555605,0.257,0.2954,0.0236,0.0236,0.4005
11,5000,0.022493653007613964,0.09401507732715984,0.6594202898550725,0.7246376811594203,6.981558952356008,3.6982780362555605,0.2908,0.2223,0.0279,0.4312,0.0279
11,5500,0.019813308046447778,0.08525566719966332,0.6811594202898551,0.7246376811594203,7.513467217786304,3.6982780362555605,0.3831,0.1153,0.1081,0.0268,0.3667
11,6000,0.017452353142041924,0.07731237367774793,0.6666666666666666,0.7246376811594203,8.49292046682939,3.6982780362555605,0.4442,0.2213,0.0236,0.2872,0.0236
11,6500,0.01537272975721729,0.07010915895701694,0.6739130434782609,0.7246376811594203,4.266171636396607,3.6982780362555605,0.1165,0.0304,0.0461,0.5035,0.3034
11,7000,0.01354091441223178,0.06357706969583046,0.6739130434782609,0.7246376811594203,6.330913006134091,3.6982780362555605,0.2878,0.0964,0.069,0.4553,0.0916
11,7500,0.011927378287080268,0.05765357695399842,0.6739130434782609,0.7246376811594203,8.093126744136564,3.6982780362555605,0.4601,0.0822,0.1245,0.0921,0.2411
11,8000,0.010506111217615069,0.05228197762956366,0.6739130434782609,0.7246376811594203,6.618603239607596,3.6982780362555605,0.1996,0.2715,0.1555,0.1328,0.2406
11,8500,0.009254202412315456,0.04741085166388148,0.6739130434782609,0.7246376811594203,6.58783555041922,3.6982780362555605,0.3454,0.0288,0.0457,0.0288,0.5513
11,9000,0.008151471130870617,0.04299356981904843,0.7101449275362319,0.7246376811594203,3.5596495974503393,3.6982780362555605,0.049,0.0369,0.0314,0.7867,0.096
11,9500,0.007180141371123501,0.038987847315840894,0.6739130434782609,0.7246376811594203,5.909142358390772,3.6982780362555605,0.2412,0.0983,0.0587,0.2914,0.3105
11,10000,0.006324555320336759,0.035355339059327376,0.6884057971014492,0.7246376811594203,6.462410126085169,3.6982780362555605,0.3209,0.0617,0.0324,0.2284,0.3565
11,10500,0.005570920951622025,0.03206127257741981,0.6739130434782609,0.7246376811594203,5.673406056033175,3.6982780362555605,0.1722,0.1693,0.102,0.3489,0.2076
11,11000,0.004907089696792903,0.02907411515863899,0.6739130434782609,0.7246376811594203,5.528735714752403,3.6982780362555605,0.2383,0.0425,0.0482,0.4554,0.2156
11,11500,0.004322360611733344,0.02636527200274436,0.6884057971014492,0.7246376811594203,7.485353620352891,3.6982780362555605,0.3137,0.2365,0.1123,0.0816,0.2559
11,12000,0.0038073078774317577,0.023908812494750926,0.6884057971014492,0.7246376811594203,5.810479220356937,3.6982780362555605,0.2532,0.0762,0.0306,0.5358,0.1042
11,12500,0.003353628856001657,0.02168122198207009,0.7028985507246377,0.7246376811594203,3.8704283684909178,3.6982780362555605,0.0844,0.0309,0.0309,0.7867,0.0671
11,13000,0.0029540102523554247,0.019661176678641073,0.717391304347826,0.7246376811594203,3.768586324384013,3.6982780362555605,0.0735,0.029,0.029,0.711,0.1574
11,13500,0.0026020102240605987,0.017829339541305285,0.717391304347826,0.7246376811594203,3.3579109007260706,3.6982780362555605,0.03,0.03,0.0417,0.7647,0.1336
11,14000,0.0022919545389923283,0.01616817516443394,0.7246376811594203,0.7246376811594203,3.628458464370068,3.6982780362555605,0.0569,0.034,0.0302,0.7409,0.1381
11,14500,0.0020188451068458195,0.014661781920873132,0.717391304347826,0.7246376811594203,3.357261143657332,3.6982780362555605,0.0294,0.0294,0.0294,0.6494,0.2623
11,15000,0.001778279410038923,0.013295739742362471,0.7246376811594203,0.7246376811594203,3.5425260889822723,3.6982780362555605,0.0494,0.0305,0.0324,0.7333,0.1544
11,15500,0.001566379535232905,0.01205697208229309,0.7246376811594203,0.7246376811594203,3.541451490868134,3.6982780362555605,0.0504,0.0294,0.031,0.7444,0.1448
11,16000,0.0013797296614612145,0.010933620739432779,0.7246376811594203,0.7246376811594203,3.527748697962416,3.6982780362555605,0.0481,0.031,0.031,0.7466,0.1433
11,16500,0.0012153209971763482,0.009914932344358453,0.7246376811594203,0.7246376811594203,3.6147809219001643,3.6982780362555605,0.0575,0.0299,0.0299,0.7289,0.1538
11,17000,0.0010705032786013148,0.008991155421978295,0.7246376811594203,0.7246376811594203,3.661979290329883,3.6982780362555605,0.0626,0.0304,0.0304,0.7541,0.1225
11,17500,0.000942942047540283,0.008153447044766548,0.7246376811594203,0.7246376811594203,3.6504156307243734,3.6982780362555605,0.0617,0.0299,0.0299,0.7554,0.1231
11,18000,0.0008305810199677136,0.007393788183141569,0.7246376811594203,0.7246376811594203,3.606135341774299,3.6982780362555605,0.0566,0.0297,0.0311,0.7344,0.1482
11,18500,0.000731608938778537,0.00670490694267202,0.7246376811594203,0.7246376811594203,3.5654714695096215,3.6982780362555605,0.0521,0.031,0.031,0.7479,0.138
11,19000,0.0006444303763664909,0.006080208953293288,0.7246376811594203,0.7246376811594203,3.5336931723120752,3.6982780362555605,0.045,0.0371,0.0326,0.7413,0.144
11,19500,0.0005676400163688651,0.005513714244179366,0.7246376811594203,0.7246376811594203,3.5177107411489685,3.6982780362555605,0.0448,0.0346,0.0325,0.7454,0.1426
11,20000,0.0005,0.005,0.7246376811594203,0.7246376811594203,3.5947449386758383,3.6982780362555605,0.0549,0.0316,0.0299,0.7501,0.1334
12,500,0.07046719548751319,0.22670743252963846,0.644927536231884,0.7246376811594203,7.055282277843445,3.6982780362555605,0.346,0.0525,0.3001,0.2336,0.0678
12,1000,0.06207032049844251,0.20558503985672227,0.6594202898550725,0.7246376811594203,4.883071083566028,3.6982780362555605,0.0153,0.2785,0.1498,0.0153,0.541
12,1500,0.05467401760670432,0.1864306262096836,0.6304347826086957,0.7246376811594203,4.972817634069085,3.6982780362555605,0.0256,0.219,0.3746,0.1294,0.2514
12,2000,0.04815905858474214,0.16906083445156034,0.6521739130434783,0.7246376811594203,5.0627902680024395,3.6982780362555605,0.0298,0.2911,0.1536,0.1705,0.3549
12,2500,0.04242042244732032,0.153309390879326,0.6739130434782609,0.7246376811594203,7.1709758973354125,3.6982780362555605,0.2365,0.313,0.134,0.1202,0.1964
12,3000,0.037365602515727674,0.13902551355573906,0.6521739130434783,0.7246376811594203,9.317063921139164,3.6982780362555605,0.4146,0.4173,0.0282,0.0681,0.0718
12,3500,0.03291311521230621,0.1260724689373442,0.6304347826086957,0.7246376811594203,4.1016265871547,3.6982780362555605,0.0667,0.0207,0.2627,0.2862,0.3637
12,4000,0.028991186547107823,0.11432626298183159,0.6304347826086957,0.7246376811594203,5.181720485064756,3.6982780362555605,0.1137,0.0985,0.3596,0.0235,0.4046
12,4500,0.02553659512287512,0.10367445420527714,0.6594202898550725,0.7246376811594203,7.059707664114669,3.6982780362555605,0.249,0.2995,0.0251,0.1081,0.3183
12,5000,0.022493653007613964,0.09401507732715984,0.6304347826086957,0.7246376811594203,7.524158427638793,3.6982780362555605,0.135,0.5902,0.0431,0.195,0.0368
12,5500,0.019813308046447778,0.08525566719966332,0.6666666666666666,0.7246376811594203,5.132487160396218,3.6982780362555605,0.0564,0.2333,0.2159,0.0397,0.4547
12,6000,0.017452353142041924,0.07731237367774793,0.6594202898550725,0.7246376811594203,5.129814116827474,3.6982780362555605,0.0864,0.2446,0.025,0.349,0.2951
12,6500,0.01537272975721729,0.07010915895701694,0.6666666666666666,0.7246376811594203,6.97044140288313,3.6982780362555605,0.3652,0.0408,0.1697,0.2912,0.1332
12,7000,0.01354091441223178,0.06357706969583046,0.6739130434782609,0.7246376811594203,6.734575220432938,3.6982780362555605,0.2455,0.2146,0.1365,0.1125,0.2908
12,7500,0.011927378287080268,0.05765357695399842,0.6739130434782609,0.7246376811594203,6.1928938812003915,3.6982780362555605,0.1836,0.2229,0.1343,0.0286,0.4306
12,8000,0.010506111217615069,0.05228197762956366,0.6811594202898551,0.7246376811594203,6.503883868318197,3.6982780362555605,0.2216,0.2208,0.123,0.16,0.2747
12,8500,0.009254202412315456,0.04741085166388148,0.6594202898550725,0.7246376811594203,4.99983682619429,3.6982780362555605,0.1697,0.0455,0.1299,0.456,0.1989
12,9000,0.008151471130870617,0.04299356981904843,0.6666666666666666,0.7246376811594203,6.3207999065670775,3.6982780362555605,0.0978,0.4067,0.1451,0.2246,0.1258
12,9500,0.007180141371123501,0.038987847315840894,0.6811594202898551,0.7246376811594203,5.428495857001198,3.6982780362555605,0.1504,0.1725,0.0709,0.3667,0.2395
12,10000,0.006324555320336759,0.035355339059327376,0.717391304347826,0.7246376811594203,3.436880083279273,3.6982780362555605,0.0388,0.0301,0.0301,0.7193,0.1817
12,10500,0.005570920951622025,0.03206127257741981,0.717391304347826,0.7246376811594203,3.4719753972180105,3.6982780362555605,0.0415,0.0298,0.0298,0.6718,0.2271
12,11000,0.004907089696792903,0.02907411515863899,0.6666666666666666,0.7246376811594203,8.252983577488614,3.6982780362555605,0.4874,0.0499,0.171,0.0979,0.1938
12,11500,0.004322360611733344,0.02636527200274436,0.6811594202898551,0.7246376811594203,5.574942012507996,3.6982780362555605,0.1688,0.1496,0.1035,0.1768,0.4014
12,12000,0.0038073078774317577,0.023908812494750926,0.6884057971014492,0.7246376811594203,7.607395198427843,3.6982780362555605,0.4569,0.0296,0.0336,0.2547,0.2251
12,12500,0.003353628856001657,0.02168122198207009,0.6884057971014492,0.7246376811594203,5.037165676599043,3.6982780362555605,0.1951,0.0377,0.0298,0.5369,0.2005
12,13000,0.0029540102523554247,0.019661176678641073,0.6884057971014492,0.7246376811594203,5.091925954427241,3.6982780362555605,0.2019,0.0377,0.0292,0.5834,0.1479
12,13500,0.0026020102240605987,0.017829339541305285,0.717391304347826,0.7246376811594203,3.354314148914275,3.6982780362555605,0.0291,0.0291,0.0291,0.6361,0.2766
12,14000,0.0022919545389923283,0.01616817516443394,0.7246376811594203,0.7246376811594203,3.556325365123511,3.6982780362555605,0.0517,0.0301,0.0301,0.7459,0.1423
12,14500,0.0020188451068458195,0.014661781920873132,0.717391304347826,0.7246376811594203,3.519830472676842,3.6982780362555605,0.0478,0.0308,0.0308,0.7598,0.1308
12,15000,0.001778279410038923,0.013295739742362471,0.7246376811594203,0.7246376811594203,3.604066002292779,3.6982780362555605,0.0568,0.0298,0.0293,0.7388,0.1453
12,15500,0.001566379535232905,0.01205697208229309,0.717391304347826,0.7246376811594203,3.521191514649413,3.6982780362555605,0.0457,0.0332,0.0299,0.7155,0.1757
12,16000,0.0013797296614612145,0.010933620739432779,0.717391304347826,0.7246376811594203,3.5812606080484812,3.6982780362555605,0.053,0.0297,0.0297,0.6797,0.2078
12,16500,0.0012153209971763482,0.009914932344358453,0.7246376811594203,0.7246376811594203,3.5148853601498042,3.6982780362555605,0.047,0.0307,0.0307,0.7445,0.1471
12,17000,0.0010705032786013148,0.008991155421978295,0.7246376811594203,0.7246376811594203,3.6048632739945448,3.6982780362555605,0.0565,0.0304,0.0304,0.7464,0.1364
12,17500,0.000942942047540283,0.008153447044766548,0.7246376811594203,0.7246376811594203,3.638184323703975,3.6982780362555605,0.0596,0.0301,0.0301,0.7247,0.1555
12,18000,0.0008305810199677136,0.007393788183141569,0.7246376811594203,0.7246376811594203,3.6696846996793986,3.6982780362555605,0.0633,0.0305,0.0305,0.7544,0.1213
12,18500,0.000731608938778537,0.00670490694267202,0.7246376811594203,0.7246376811594203,3.5787842207586196,3.6982780362555605,0.0538,0.0303,0.0315,0.752,0.1324
12,19000,0.0006444303763664909,0.006080208953293288,0.7246376811594203,0.7246376811594203,3.5720563241189787,3.6982780362555605,0.0534,0.0301,0.0308,0.7559,0.1298
12,19500,0.0005676400163688651,0.005513714244179366,0.7246376811594203,0.7246376811594203,3.5687326900677436,3.6982780362555605,0.0524,0.0297,0.0325,0.7302,0.1551
12,20000,0.0005,0.005,0.7246376811594203,0.7246376811594203,3.6021790494746213,3.6982780362555605,0.0548,0.0329,0.0303,0.7431,0.139
13,500,0.07046719548751319,0.22670743252963846,0.6304347826086957,0.7246376811594203,5.028603508522596,3.6982780362555605,0.0195,0.2812,0.27,0.4094,0.02
13,1000,0.06207032049844251,0.20558503985672227,0.5942028985507246,0.7246376811594203,4.080470711506337,3.6982780362555605,0.0259,0.0259,0.4784,0.1752,0.2946
13,1500,0.05467401760670432,0.1864306262096836,0.6594202898550725,0.7246376811594203,3.6849040741119445,3.6982780362555605,0.022,0.0826,0.0838,0.5026,0.309
13,2000,0.04815905858474214,0.16906083445156034,0.6521739130434783,0.7246376811594203,5.346706470167718,3.6982780362555605,0.0212,0.3769,0.0781,0.088,0.4357
13,2500,0.04242042244732032,0.153309390879326,0.6666666666666666,0.7246376811594203,3.8822151372839713,3.6982780362555605,0.0569,0.0655,0.0325,0.3837,0.4614
13,3000,0.037365602515727674,0.13902551355573906,0.6884057971014492,0.7246376811594203,5.551393789353019,3.6982780362555605,0.2548,0.0228,0.0228,0.4285,0.2711
13,3500,0.03291311521230621,0.1260724689373442,0.6666666666666666,0.7246376811594203,4.6288663398986705,3.6982780362555605,0.0245,0.2596,0.0245,0.2566,0.4349
13,4000,0.028991186547107823,0.11432626298183159,0.6594202898550725,0.7246376811594203,7.113662270903736,3.6982780362555605,0.1743,0.4057,0.1794,0.2083,0.0323
13,4500,0.02553659512287512,0.10367445420527714,0.6666666666666666,0.7246376811594203,8.400972414442986,3.6982780362555605,0.5019,0.0736,0.0874,0.0771,0.26
13,5000,0.022493653007613964,0.09401507732715984,0.6739130434782609,0.7246376811594203,4.778944620249457,3.6982780362555605,0.1487,0.0275,0.1189,0.0275,0.6773
13,5500,0.019813308046447778,0.08525566719966332,0.6739130434782609,0.7246376811594203,6.844536943064768,3.6982780362555605,0.344,0.0744,0.0798,0.1442,0.3576
13,6000,0.017452353142041924,0.07731237367774793,0.6594202898550725,0.7246376811594203,6.601100559485527,3.6982780362555605,0.2105,0.2228,0.2357,0.046,0.285
13,6500,0.01537272975721729,0.07010915895701694,0.6884057971014492,0.7246376811594203,6.999211878046043,3.6982780362555605,0.3924,0.0356,0.0285,0.2781,0.2654
13,7000,0.01354091441223178,0.06357706969583046,0.6811594202898551,0.7246376811594203,7.149842715358404,3.6982780362555605,0.3,0.2009,0.1035,0.0721,0.3235
13,7500,0.011927378287080268,0.05765357695399842,0.717391304347826,0.7246376811594203,3.3658528537990526,3.6982780362555605,0.0298,0.0333,0.0298,0.7212,0.1859
13,8000,0.010506111217615069,0.05228197762956366,0.6884057971014492,0.7246376811594203,5.451734350924193,3.6982780362555605,0.2407,0.0375,0.0296,0.6582,0.0341
13,8500,0.009254202412315456,0.04741085166388148,0.6811594202898551,0.7246376811594203,6.451767208902371,3.6982780362555605,0.1895,0.2733,0.1038,0.1339,0.2996
13,9000,0.008151471130870617,0.04299356981904843,0.6739130434782609,0.7246376811594203,4.878079780376511,3.6982780362555605,0.0948,0.1462,0.1315,0.1822,0.4453
13,9500,0.007180141371123501,0.038987847315840894,0.6884057971014492,0.7246376811594203,6.956585757893239,3.6982780362555605,0.273,0.2135,0.1099,0.1109,0.2927
13,10000,0.006324555320336759,0.035355339059327376,0.6811594202898551,0.7246376811594203,8.600013971626815,3.6982780362555605,0.379,0.3151,0.1447,0.046,0.1151
13,10500,0.005570920951622025,0.03206127257741981,0.6739130434782609,0.7246376811594203,7.660634824518259,3.6982780362555605,0.4002,0.0999,0.1794,0.2161,0.1045
13,11000,0.004907089696792903,0.02907411515863899,0.717391304347826,0.7246376811594203,3.3703674370941594,3.6982780362555605,0.0316,0.0316,0.0316,0.7496,0.1556
13,11500,0.004322360611733344,0.02636527200274436,0.7246376811594203,0.7246376811594203,3.5983509975678833,3.6982780362555605,0.0552,0.0312,0.0312,0.7449,0.1374
13,12000,0.0038073078774317577,0.023908812494750926,0.717391304347826,0.7246376811594203,3.7796801572467706,3.6982780362555605,0.0714,0.0354,0.0311,0.7377,0.1244
